sentence_id,start,end,word_form,current_case,sentence,current_deprel,current_analysis
3977612,25,33,Uniksile,gen,"Samuti 12 silma viskasid Uniksile Saulius *tombergas ja Samuel Clancy , resultatiivseim oli 23 punktiga Sergei Tšikalkin .",nsubj,"gen,prop,sg"
12377027,90,99,Denverile,gen,"Hardaway oli ka Heati resultatiivseim 26 punkti ja 11 lauapalliga , LaPhonso Ellis viskas Denverile 20 silma .",nsubj,"gen,prop,sg"
7822,17,22,Tuuli,gen,Sel suvel viskas Tuuli toast vanad kapid välja ja ehitas asemele uue mööbli .,nsubj,"gen,prop,sg"
4975036,17,22,Tuuli,gen,Sel suvel viskas Tuuli toast vanad kapid välja ja ehitas asemele uue mööbli .,nsubj,"gen,prop,sg"
9291593,97,104,Kostabi,gen,"MA TULEN VEEL KORRAKS TAGASI tolle 20. sajandi kultuuri Olümpose juurde , et teada saada , kelle Kostabi sealt välja viskaks kui sellise , kes tähelepanu väärt ei ole .",nsubj,"gen,prop,sg"
13031796,35,40,prügi,gen,"Seal pidi olema umbes nii , et kui prügi autoaknast välja viskad , siis pannakse vangi sind . »",nsubj,"com,gen,sg"
15961822,39,44,nelja,gen,"Hetkel kasutan kolm a vana pentiumit , nelja viskab välja , aga läpakahimu on ..",nsubj,"card,gen,l,sg"
19305587,8,12,puci,,enivei: puci visake see tropp välja ....,nsubj,"imper,main,neg,pres,ps,ps2,sg"
11848016,0,7,Levandi,gen,"Levandi volitas teda toetama algul EOK spordidirektori Martti Raju ja seejärel Tiit Peki , delegatsiooni suusaalade esindaja .",nsubj,"gen,prop,sg"
13917087,50,59,komisjoni,gen,"21. novembri 1994. aasta otsusega volitas nõukogu komisjoni pidama läbirääkimisi kõrg- ja kutseharidusalaste koostöölepingute sõlmimise suhtes Euroopa Ühenduse , Kanada ja Ameerika Ühendriikide vahel ;",nsubj,"com,gen,sg"
13923806,42,51,komisjoni,gen,5. novembril 1990. aastal volitas nõukogu komisjoni pidama vastavalt asjaomastele eridirektiividele läbirääkimisi EFTA riikide ja Liechtensteiniga programmi Erasmus raames toimuvat haridus- ja koolitusalast koostööd hõlmavate kahepoolsete kokkulepete sõlmimise suhtes ;,nsubj,"com,gen,sg"
13932460,54,61,Nõukogu,gen,"võttes arvesse , et 27. märtsil 2000 on Euroopa Liidu Nõukogu volitanud Europoli alustama Eestiga läbirääkimisi koostöölepingu üle ning [ kuupäev ] on Euroopa Liidu Nõukogu otsustanud , et miski ei takista võtmast kõnealusesse lepingusse isikuandmete edastamist Europolilt Eestile ;",nsubj,"com,gen,sg"
14754495,50,59,komisjoni,gen,"21. novembri 1994. aasta otsusega volitas nõukogu komisjoni pidama läbirääkimisi kõrg- ja kutseharidusalaste koostöölepingute sõlmimise suhtes Euroopa Ühenduse , Kanada ja Ameerika Ühendriikide vahel ;",nsubj,"com,gen,sg"
15265513,68,71,isa,gen,"Perel on maja lähedal neli hektarit maad , millega tegelema volitas isa aga kasutütre .",nsubj,"com,gen,sg"
16052962,174,181,nõukogu,gen,"4 ) iga selline reform peab vastama kahele nõudele , nimelt tagama konkurentsi tõhusa kaitse ja andma ettevõtjatele piisava õiguskindluse ; nende eesmärkide saavutamiseks on nõukogu volitanud komisjoni kuulutama määrusega ja vastavalt asutamislepingu artikli 81 lõikele 3 , et artikli 81 lõiget 1 ei kohaldata vertikaalkokkulepete liikide suhtes ;",nsubj,"com,gen,sg"
870147,49,58,kaubamaja,gen,Sapozhnini hinnangul ei vähenda naabertänava uus kaubamaja WW Passaazhi ostjaskonda .,nsubj,"com,gen,sg"
879122,69,75,eelnõu,gen,Riigikogu menetluses olev valitsuse algatatud jäätmeseaduse muutmise eelnõu vähendab metalli kokkuostjate arvu ja lubab seaduserikkujaid trahvida kuni 75.000 krooniga .,nsubj,"com,gen,sg"
884006,19,27,Kristina,gen,80 punkti korjanud Kristina vähendas vahe temaga 35 punktini .,nsubj,"gen,prop,sg"
972728,13,17,õuna,gen,Näiteks kolm õuna päevas vähendavad naistel ka vähi- ja südamehaiguste riski .,nsubj,"com,gen,sg"
1178292,86,91,riski,gen,"Mehed , kes kulutavad päevas vähemalt 200 kalorit mõõdukalt sporti tehes , vähendavad riski jääda vanemas eas impotentseks .",nsubj,"com,gen,sg"
1316639,69,75,eelnõu,gen,Riigikogu menetluses olev valitsuse algatatud jäätmeseaduse muutmise eelnõu vähendab metalli kokkuostjate arvu ja lubab seaduserikkujaid trahvida kuni 75.000 krooniga .,nsubj,"com,gen,sg"
1661513,26,31,Fredi,gen,"Möödus kümme minutit , ja Fredi Bobic vähendas Stuttgardi kaotusseisu , ent juba järgmisel rünnakul hiilgas taas Tomasson .",nsubj,"gen,prop,sg"
1786111,18,23,korvi,gen,"Kolm järjestikust korvi Songailalt , kaks Žukauskaselt ning Marciulioniselt vähendasid vahepeal kümnepunktiliseks kasvanud kaotusseisu vaid 32 : 35le .",nsubj,"com,gen,sg"
1848485,72,77,korvi,gen,"4000 Ateena klubi fäni hullus võiduaimuses , kuid Huffmani paar valusat korvi vähendasid vahe kõigest neljale punktile .",nsubj,"com,gen,sg"
1970401,17,24,nõukogu,gen,"AS Tallinna Vesi nõukogu vähendas firma aasta kasumiprognoosi 20 protsendi võrra , 110 miljonile kroonile .",nsubj,"com,gen,sg"
2189051,0,4,Võsu,gen,"Võsu vähendas seejärel kaotusseisu vaid kolmele torkele , kuid viimast üheksandat matši alustas Aleksejeva kuuetorkelisest kaotusseisust .",nsubj,"gen,prop,sg"
6779620,28,32,Võru,gen,"VÕRU , 10. juuni ( EPLO ) - Võru vähendas rahapuudusel kolmandiku võrra toimetulekutoetuse saajate hulka , praegu on toimetulekutoetuste maksmiseks järel vaid kahe kuu raha , kirjutab Võrumaa Teataja .",nsubj,"gen,prop,sg"
7207421,0,7,Trammi-,gen,"Trammi- ja trollikoondis vähendab lähikuudel oluliselt ühissõidukite arvu liinidel ja sõidutihedust , sest kõigi liinide teenindamiseks ei jätku raha .",nsubj,"com,gen,sg"
9428497,21,26,riski,,"Panga jaoks vähendab riski see , et ettevõttel on mitu erinevat tootmissuunda - laevade remont , metallkonstruktsioonide valmistamine , vedurite ja vagunite remont Eesti Raudtee tellimusel .",nsubj,"af,imper,mod,pres,ps,ps2,sg"
10443373,7,15,linnaosa,gen,Pirita linnaosa vähendab oma ametnike hulka veerandsajani .,nsubj,"com,gen,sg"
11373306,30,35,korvi,gen,"Rauno Pehka kaks järjestikust korvi vähendasid allajäämise 62 : 65-le , kuid kaitses ei jaksanud Kerde hoolealused enam rassida ja viimane neljandik algas BC Kiievi juhtimisel 75 : 64.",nsubj,"com,gen,sg"
12631547,21,26,korvi,gen,"Ronald Baylessi kolm korvi vähendasid Kalevi kaotusseisu korraks küll kümne punktini ( 47 : 57 ) , ent peagi sai ka Bayless viienda vea .",nsubj,"com,gen,sg"
12733166,78,83,veini,gen,"Kolmkümmend aastat uuringuid teinud Taani teadlased teatasid , et kaks klaasi veini päevas vähendab kopsuvähki haigestumise ohtu arvatavalt poole võrra .",nsubj,"com,gen,sg"
13333424,18,23,korvi,gen,"Kolm järjestikust korvi Songailalt , kaks Žukauskaselt ning Marciulioniselt vähendasid vahepeal kümnepunktiliseks kasvanud kaotusseisu vaid 32 : 35le .",nsubj,"com,gen,sg"
13470706,69,74,klubi,gen,"Kui Pantterit tagas finaalipääsme , siis Siiri Liivandi ( 6 punkti ) klubi Kotka Pelikarhut vähendas 74 : 69 eduga Äänekoski Huima üle kaotusseisu 1 : 2le .",nsubj,"com,gen,sg"
13571815,13,17,õuna,gen,Näiteks kolm õuna päevas vähendavad naistel ka vähi- ja südamehaiguste riski .,nsubj,"com,gen,sg"
15735968,82,95,linnavolikogu,gen,"Et väikelaevad pääseksid jahtklubi ja Haapsalu KEKi sadamasse , vähendas Haapsalu linnavolikogu eile Viktor Siilatsi firmale Evore kuuluva Suur – Holmi sadama akvatooriumi veerandi võrra .",nsubj,"com,gen,sg"
16257934,23,32,Riigikogu,gen,"” Loomulikult , hiljem Riigikogu vähendas dotatsiooni poole võrra .",nsubj,"com,gen,sg"
16779485,23,28,riski,,Samuti vähendavad need riski haigestuda emaka- ja munasarjavähki ning suguelundite põletikesse .,nsubj,"af,aux,imper,pres,ps,ps2,sg"
17062065,22,27,Fredi,gen,"31 . minutil vähendas Fredi Bobic Saksa klubi kaotusseisu 1 : 2-le , vaid minut hiljem lõi Jon Dahl Tomasson Stuttgarti aga uuesti nokdauni .",nsubj,"gen,prop,sg"
17995718,32,37,riski,,"Otse mesinikult ostes vähendate riski , et mesi võib olla võõralt maalt .",nsubj,"aux,imper,neg,pres,ps,ps2,sg"
361432,27,44,palatalisatsiooni,gen,Klusiilide puhul väljendab palatalisatsiooni lisaks konsonandialgulisele ja -lõpulisele siirdele ka j jälg palataliseeritud klusiili eksplosiooni osas .,nsubj,"com,gen,sg"
361479,27,44,palatalisatsiooni,gen,Klusiilide puhul väljendab palatalisatsiooni lisaks konsonandialgulisele ja -lõpulisele siirdele ka j jälg palataliseeritud klusiili eksplosiooni osas .,nsubj,"com,gen,sg"
2511829,47,62,asepeasekretäri,gen,Eestis visiidil viibiv NATO poliitikaküsimuste asepeasekretäri Günther Altenburg väljendas rahulolu Eesti seniste sammude suhtes NATO-liikmelisuse taotlemisel ja soovitas jätkata samas vaimus .,nsubj,"com,gen,sg"
3026792,0,19,Arhitektuurinõukogu,gen,"Arhitektuurinõukogu tervikuna ei ole väljendanud oma vastuseisu keskuse arendaja esitatud projektile , mõned liikmed on vaid vastu .",nsubj,"com,gen,sg"
5829636,90,93,osa,gen,"Alguses oli plaanis keelata suitsetamine ainult paikades , kus serveeritakse toitu , kuid osa valitsuse ministritest väljendas osalise keelamise vastu protesti .",nsubj,"com,gen,sg"
18533019,54,61,jamasid,,Selle odava protseduuriga õige aja takka väldib palju jamasid .,nsubj,"af,aux,impf,indic,pl,ps,ps3"
10202101,0,8,Linnaelu,gen,Linnaelu ei väsita ega käi närvidele .,nsubj,"com,gen,sg"
12319112,0,3,Elu,gen,Elu ratastel väsitas ära,nsubj,"com,gen,sg"
16841095,150,155,põlve,gen,"ma sõitsin mäest alla mingi 60 -ga ja siis äkki kiilus ratta esipidur kinni ja põmaki kraavi , mingi auto pidas veel kinni kah , vigastusi oli vähe : põlve väänasin ära , v käeluu murd ( lahtine ) j kaelaga oli kah midagi .",nsubj,"com,gen,sg"
57412,14,23,miljonäri,gen,"Aga peale 162 miljonäri ja paarikümne tuhande maksumaksja , kelle tulu ulatub sajast tuhandest kuni ühe miljoni kroonini , väärivad ja vajavad normaalset äraelamist ka ülejäänud ühiskonnaliikmed .",nsubj,"com,gen,sg"
2413994,38,42,EM-i,gen,"Golbergi 10,43 puhtas sprindis vääris EM-i normi , kuid selle nullis lubatust tugevam taganttuul .",nsubj,"gen,nominal,sg"
11703042,7,15,Kristina,gen,"Kurg : Kristina ja Katrin väärivad , et neist nii palju räägitakse .",nsubj,"gen,prop,sg"
13168860,149,157,Kristina,gen,"« Eesti majandusel nii nagu Eesti spordilgi pole kunagi läinud nii hästi , » viitab Savisaar , et rahvale laulva revolutsiooni aegse üksmeele toonud Kristina Šmigun ja Andrus Veerpalu väärivad , et neid koheldaks ja hinnataks tõepoolest kui kangelasi .",nsubj,"gen,prop,sg"
15706199,35,44,Riigikogu,gen,"Kommentaar :  Häbi , häbi - rohkem Riigikogu selle oma mittetegemisega ei vääri .",nsubj,"com,gen,sg"
637326,9,17,Lietuvos,,"Vilniuse Lietuvos Rytas aga võitis oma grupi , Frankfurdi Skyliners tuli teiseks , BK Ventspils ja Luleå Plannja Basket kolmandaks .",nsubj,prop
1033850,16,24,Lietuvos,,NEBL : Vilniuse Lietuvos rytas võitis Kaunase Zhalgirise,nsubj,prop
6740413,1040,1048,Lietuvos,,"Uudised : populaarseimad vestlusteemad Loo uus vestlusteema Valga linnavalitsus toetab Gruusiat rahaliselt ( 2 ) Sangaste ootab rukkimaarjapäeva Metsaomanikud saavad taotleda toetusi Ööserenaadi ajal helises kammersaal muusikast Tõrva tantsijad võtsid osa rahvusvahelisest laagrist Valgamaalane Maailm Postimees Online 21.04 ( 18 ) Alkoholiga puuviljakokteilide joomine võib parandada tervist 21.04 ( 2 ) Eesti tennisenaiskond kaotas Fed Cupi kohamängus Hollandile 23 : 23 21.04 ( 22 ) Asmer alustab tänaseid sõite esikohalt 22 : 59 21.04 ( 3 ) ( VIDEO ) Talgulised koristasid loomade varjupaiga ümbrust 22 : 50 21.04 ( 33 ) AbramovitÜ tahab lennata ümber Kuu 22 : 26 21.04 ( 34 ) Kiviõlis kangutati Keskerakond võimult 22 : 14 21.04 Eesti judojuuniorid said esimesel päeval kolm kulda 21 : 55 21.04 ( 7 ) ( VIDEO ) Eile ähvardati TV3-e libapommiga 21 : 42 21.04 ( 21 ) ( VIDEO ) Saksa eksperdid : Jegorov võib vanglasse jääda 20 : 47 21.04 ( 1 ) Meistriliiga : Tartus ja Tallinnas viigid , Kuressaare mäng lükkus edasi 20 : 07 21.04 ( 7 ) Lietuvos Rytas võitis Balti korvpalliliiga 19 : 44 21.04 ( 3 ) Tallinna koorifestivali võitis ameerika segakoor 19 : 36 21.04 ( 2 ) Mürgist suitsu täis korterist päästeti kaks inimest 19 : 12 21.04",nsubj,prop
6740748,950,958,Lietuvos,,"Valgamaa : populaarseimad vestlusteemad Loo uus vestlusteema Metsaomanikud saavad taotleda toetusi Sangaste ootab rukkimaarjapäeva Borderrock toob kohale erinevad rahvused ning muusikastiilid Valgamaalane Maailm Postimees Online 21.04 ( 18 ) Alkoholiga puuviljakokteilide joomine võib parandada tervist 21.04 ( 2 ) Eesti tennisenaiskond kaotas Fed Cupi kohamängus Hollandile 23 : 23 21.04 ( 22 ) Asmer alustab tänaseid sõite esikohalt 22 : 59 21.04 ( 3 ) ( VIDEO ) Talgulised koristasid loomade varjupaiga ümbrust 22 : 50 21.04 ( 33 ) AbramovitÜ tahab lennata ümber Kuu 22 : 26 21.04 ( 34 ) Kiviõlis kangutati Keskerakond võimult 22 : 14 21.04 Eesti judojuuniorid said esimesel päeval kolm kulda 21 : 55 21.04 ( 7 ) ( VIDEO ) Eile ähvardati TV3-e libapommiga 21 : 42 21.04 ( 21 ) ( VIDEO ) Saksa eksperdid : Jegorov võib vanglasse jääda 20 : 47 21.04 ( 1 ) Meistriliiga : Tartus ja Tallinnas viigid , Kuressaare mäng lükkus edasi 20 : 07 21.04 ( 7 ) Lietuvos Rytas võitis Balti korvpalliliiga 19 : 44 21.04 ( 3 ) Tallinna koorifestivali võitis ameerika segakoor 19 : 36 21.04 ( 2 ) Mürgist suitsu täis korterist päästeti kaks inimest 19 : 12 21.04",nsubj,prop
12579822,10,16,paaris,,Neljandas paaris võitis Paraguay peksupoissi Venetsueelat 1 : 0 .,nsubj,pos
13483620,24,30,paaris,,"Meenutame , et esimeses paaris võitis AS Monaco teisipäeval Chelsea 3 : 1.",nsubj,pos
595680,70,77,Levandi,gen,"Kindlasti oli Norras kergem , aga siin on palju huvitavam , "" võrdleb Levandi .",nsubj,"gen,prop,sg"
1423945,144,149,Halli,gen,""" Ei oleks Eesti riigis ilma valitsuseta selle tunni jooksul midagi juhtunud , aga vaat , kui õekesi ei ole , mis siis küll saaks ... "" võrdleb Halli .",nsubj,"gen,prop,sg"
4413715,95,103,Smirnovi,gen,"Pean seekordset Suverulli varasematest esinduslikumaks , "" võrdleb Arukuusk külakosti pakkunud Smirnovi , Jari Isometsät ja Manuela di Centat .",nsubj,"gen,prop,sg"
7849372,0,4,Talu,gen,"Talu võrdles , et ka N. Liidu ajal , kui leiva hind oli odav , maksis üks pauk lasketiirus pätsi leiba .",nsubj,"com,gen,sg"
11831862,70,74,Võsu,gen,""" Tegemist on siiski rituualivahendiga , nagu küünlad jne , "" võrdles Võsu .",nsubj,"gen,prop,sg"
12524160,70,74,Võsu,gen,""" Tegemist on siiski rituualivahendiga , nagu küünlad jne , "" võrdles Võsu .",nsubj,"gen,prop,sg"
13769243,105,110,Liiva,gen,"« Äsja sain Pühajärve turniiril kolmanda koha jagamise eest 2500 krooni ehk umbes sama summa , » võrdles Liiva .",nsubj,"gen,prop,sg"
14150552,57,65,Podolski,gen,"« Poola naised on rõõmsamad ja erootilisemad , » võrdles Podolski .",nsubj,"gen,prop,sg"
14937742,26,33,Levandi,gen,"Nagu Andrusel , » võrdles Levandi .",nsubj,"gen,prop,sg"
16368171,109,117,Kristina,gen,"Jooksmine on aus ala - tulemus sõltub sinu pingutusest , mitte Nike või mõne muu firma tossudest , "" võrdleb Kristina .",nsubj,"gen,prop,sg"
909326,27,33,eelnõu,gen,"Uus riigikontrolli seaduse eelnõu võrdsustab riigikontrolöri ja õiguskantsleri palga , tõstes riigikontrolöri palka aastas 30.000 krooni võrra .",nsubj,"com,gen,sg"
1862926,27,33,eelnõu,gen,"Uus riigikontrolli seaduse eelnõu võrdsustab riigikontrolöri ja õiguskantsleri palga , tõstes riigikontrolöri palka aastas 30.000 krooni võrra .",nsubj,"com,gen,sg"
57679,0,5,Saudi,gen,Saudi Araabia oli võtnud talt kodakondsuse juba 1994. aastal .,nsubj,"gen,prop,sg"
90052,42,60,venestus-programmi,adit,Kohemaid võttis keskkomitee büroo vastu “ venestus-programmi ” .,nsubj,"adit,com,sg"
114398,36,47,Ülemnõukogu,gen,"18. juunil 1992.a. võttis Eesti NSV Ülemnõukogu vastu seaduse , mis sätestas parlamendipensioni .",nsubj,"com,gen,sg"
147437,24,41,Julgeolekunõukogu,gen,"19. märtsil 1978 võttis Julgeolekunõukogu vastu resolutsiooni 425 , milles kutsutakse üles austama Liibanoni territoriaalset puutumatust , suveräänsust ja poliitilist sõltumatust tema rahvusvaheliselt tunnustatud piirides .",nsubj,"gen,prop,sg"
183590,51,62,Ülemnõukogu,gen,"Muus osas tuli Eesti Komiteel leppida sellega , et Ülemnõukogu võtab otsuse vastu niikuinii .",nsubj,"com,gen,sg"
246995,201,211,personali-,gen,"8. - 9. detsembril toimus Riigikantselei ja Eesti Haldusjuhtimise Instituudi poolt korraldatud seminar “ Personalijuhtimine avalikus teenistuses ” , millest võtsid osa ministeeriumide ja maavalitsuste personali- ja koolitusjuhid .",nsubj,"com,gen,sg"
338025,50,59,Riigikogu,gen,"2003. aasta 10. detsembril võttis Eesti Vabariigi Riigikogu vastu Vanemahüvitise seaduse , millele eelnes samuti aktiivne diskussioon nii kodanike , kultuuri ja avaliku elu tegelaste kui poliitikute poolt (    03.01.2004 ) .",nsubj,"com,gen,sg"
377880,0,8,Kristina,gen,"Kristina võttis elu kolmanda MK-etapivõidu , varasemad olid tulnud ligi kümme korda pikemal ( 15 km ) vabatehnika distantsil Nove Mestos ( tänavu 13. jaanuaril ) ja Sappadas ( 10. detsembril ) .",nsubj,"gen,prop,sg"
379278,16,21,klubi,gen,Tulevikus võtab klubi kasutusele alkomeetri ja kõik alkoholi tarbinud noored jäävad ukse taha .,nsubj,"com,gen,sg"
379400,27,32,Lauri,gen,"1999. aasta kevadel võttis Lauri osa lauluvõistlusest "" Kaks takti ette "" ja jõudis finaali .",nsubj,"gen,prop,sg"
397337,3,9,Brügge,gen,"Ka Brügge pole liigset riski võtnud -- sellised meeskonnad mängivad võõrsil alati tasa ja targu , kodus aga ründavad lakkamatult . """,nsubj,"gen,prop,sg"
400190,5,11,võimu-,gen,"Viru võimu- ja ärimehed võtavad pühapäeva öösel kell 3.46 algava kevade vastu Rakvere Teatris "" Kevade "" etenduses Oskar Lutsu tegelasi mängides .",nsubj,"com,gen,sg"
414558,21,30,Riigikogu,gen,Kohe seejärel võttis Riigikogu vastu säästueelarve .,nsubj,"com,gen,sg"
432323,8,12,OSCE,,"Nüüd on OSCE võtnud korraldamise aga enda peale , "" rääkis Saks , kes sai üleeile teada teiste esinejate nimed .",nsubj,nominal
494765,29,40,Ülemnõukogu,gen,7. oktoobril võtab NSV Liidu Ülemnõukogu vastu brezhnevliku põhiseaduse ja ka see päev kuulutatakse üldrahvalikuks pühaks .,nsubj,"com,gen,sg"
514435,15,24,Riigikogu,gen,"30. mail võtab Riigikogu vastu seaduse , mille alusel luuakse siseministrile alluv professionaalne piirivalveteenistus .",nsubj,"com,gen,sg"
525414,138,145,nõukogu,gen,"Vare märkis , et sellega seoses on Pakterminali tegevuse laiendamisplaanid järgmiseks aastaks läbi lõigatud ja ilmselt võtab Pakterminali nõukogu vastu investeeringute peatamise otsuse , mida on juba kaalutud .",nsubj,"com,gen,sg"
563009,89,94,riski,gen,"PEP-ile "" paradiisitehinguks "" raha andmine olevat olnud tavaline laenutehing , kus kogu riski võttis laenu saaja ja Eesti Pank millegagi ei riskinud .",nsubj,"com,gen,sg"
580353,22,30,volikogu,gen,"Suvel võttis Tallinna volikogu vastu 2000. aasta eel-arve koostamise põhi-mõtted ja otsustas , et tuleval aastal maamaksu määra ei tõsteta .",nsubj,"com,gen,sg"
594331,19,28,riigikogu,gen,Teatavasti võt-tis riigikogu möödunud aasta mais vastu politseiteenistuse seaduse .,nsubj,"com,gen,sg"
648968,14,18,poja,gen,"Lepa abikaasa poja Eduard-Erkki ( 29 ) võttis narkopolitsei vahi alla 12. detsembril Liiva keskuses korraldatud alternatiivtantsupeol Vibe , kus mehelt leiti veidi kokaiini ning üks ecstasy-tablett .",nsubj,"com,gen,sg"
685376,122,130,Kristina,gen,""" Minul polnud üldse mingit taktikat , aga medalit ma tahtsin , "" võttis rahvusvahelisel pressikonverentsil jutujärje üle Kristina Shmigun .",nsubj,"gen,prop,sg"
688568,23,28,Tõrva,gen,"Septembri lõpus võttis Tõrva linnavolikogu vastu otsuse , mille kohaselt linn on püsivalt maksejõuetu , sest selle aasta 13-miljonilise eelarve puudujääk on praegu umbes neli miljonit krooni ning võib järgnevatel kuudel veelgi suureneda .",nsubj,"com,gen,sg"
688729,23,28,Tõrva,gen,"Septembri lõpus võttis Tõrva linnavolikogu vastu otsuse , mille kohaselt linn on püsivalt maksejõuetu , sest selle aasta 13-miljonilise eelarve puudujääk on praegu umbes neli miljonit krooni ning võib järgnevatel kuudel veelgi suureneda .",nsubj,"com,gen,sg"
703814,34,41,pereema,gen,"Kuniks varem piimanduses töötanud pereema viinaäri omaks võttis , astus tuppa pere vanem poeg Tarmo .",nsubj,"com,gen,sg"
